Título,Tipo Documento,Autores,Año,Fuente,Resumen,Enlace,PDF,Citas,Enlaces Relacionados,Idioma,Facultad,Institución,Timestamp
[PDF][PDF]Tesisde Diploma,Tesis,MC Soto - 2021 - observatorio.anec.cu,20,21 - observatorio.anec.cu,"… investigación responde a una solicitud del Banco Central de Cuba, en el marco de trabajoestablecido entre esta institución y la Facultad de Economía de laUniversidaddeLaHabana…",https://observatorio.anec.cu/uploads/files/fc153ff0-e6ba-11ed-96ad-2d999ad90845/2021_-_Fintech_y_su_impacto_en_la_Inclusion_Financiera.pdf,,1,{},español,Facultad de Economía,Universidad de La Habana,2025-06-06 20:22:46
La controversia entre homosexualidad y familia: el caso cubano (Controversy Homosexuality and Family: The Cuban Case),Artículo,"L Robledo Díaz- Papers Revista de Sociología (UAB), 2004 - papers.ssrn.com",20,04 - papers.ssrn.com,… El presente artículo constituye un resumen de latesisHomosexualidad y familia: acoso y …por la Universidad Autónoma de Barcelona y laUniversidaddeLaHabana. En la misma nos …,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2907111,,20,{},español,"Facultad de Filosofía, Historia y Sociología",Universidad de La Habana,2025-06-06 20:22:46
"Contribuciones a la Metrología, ciencia de las mediciones, y acciones para la capacitación del personal técnico y directivo y la diseminación social de este …",Artículo,"YR Ponce,ARH Leonard- … de la Academia de Ciencias de …, 2017 - revistaccuba.sld.cu",20,17 - revistaccuba.sld.cu,"… de maestrías de laUniversidaddeLaHabana. Teniendo como base …tesisdemaestría,y dos tesinas de diplomados y están en curso otras dostesisdemaestríay unatesisdoctoral…",http://www.revistaccuba.sld.cu/index.php/revacc/article/view/565,,1,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:22:46
Modelo de evaluación de impacto de la maestría en enfermería en el desempeño profesional de sus egresados,Artículo,A Barazal Gutiérrez - 2011 -tesis.sld.cu,20,11 -tesis.sld.cu,Repositorio deTesisen Ciencias Biomédicas y de la Salud de Cuba - Modelo de evaluaciónde impacto de la maestría en enfermería en el desempeño profesional de sus egresados …,https://tesis.sld.cu/%20index.php/index.php?P=FullRecord&ID=823,,18,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:22:46
[CITAS][C]… que determinan el rendimiento de pacientes afásicos en pruebas para la exploración de funciones del Sistema de Control Atencional [Tesis de Maestría],Tesis,"E Omar-Martinez-Universidad de la Habana: Facultad de Psicología, 2011",20,11,,,,2,{},español,Facultad de Psicología,Universidad de La Habana,2025-06-06 20:22:46
[CITAS][C]La identidad social del grupo de mujeres lesbianas OREMI de La Habana [tesis de Maestría],Tesis,"Y González Ramos - … Sociales (FLACSO),Universidad de La Habana, 2017",20,17,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:22:46
[CITAS][C]La inserción en cadenas globales de valor como complemento del desarrollo territorial: el cacao de Baracoa (tesisdedoctorado),Tesis,"M Sosa - … Internacional (CIEI),Universidad de La Habana, Cuba, 2017",20,17,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:22:46
[CITAS][C]Evaluación de plataformas web para su implementación en el sistema de vigilancia tecnológica de la Consultaría Biomundi [Tesis de Maestría],Tesis,"F Martínez Rivero - … Aplicadas (INSTEC),Universidad de La Habana, 2013",20,13,,,,2,{},español,Instituto Superior de Tecnologías y Ciencias Aplicadas,Universidad de La Habana,2025-06-06 20:22:46
"[CITAS][C]Evaluación genotóxica de seis extractos de plantas medicinales, mediante ensayos in vivo en ratones [Tesis de Maestría]",Tesis,"A Remigio - … de Farmacia y Alimentos,Universidad de La Habana, 2002",20,02,,,,2,{},español,Facultad de Farmacia y Alimentos,Universidad de La Habana,2025-06-06 20:22:46
[CITAS][C]La retención del capital humano del cargo Especialista B en gestión comercial en la Corporación COPEXTEL SA (Tesis de maestría),Tesis,"A Oleaga Hernández - … de técnicas de dirección,Universidad de la Habana, 2016",20,16,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:22:46
"[CITAS][C]Los salarios de eficiencia, una vía para accionar positivamente sobre la productividad del trabajo en Cuba (Tesis de maestría)",Tesis,"C González - Facultad de Economía,Universidad de La Habana…, 2008",20,08,,,,4,{},español,Facultad de Economía,Universidad de La Habana,2025-06-06 20:22:50
[CITAS][C]Comportamiento del maltrato y funcionamiento familiar desde la perspectiva de adolescentes de noveno grado [Tesis de Licenciatura],Tesis,"R Rabelo, MT Ortiz -Universidad de la Habana, Facultad de Psicología, 2011",20,11,,,,2,{},inglés,Facultad de Psicología,Universidad de La Habana,2025-06-06 20:22:50
"[CITAS][C]Obtención, caracterización y evaluación de cepas atenuadas de Vibrio cholerae para fines vacunales (tesis doctoral)",Tesis,"R Fando - Facultad de Biología.Universidad de la Habana, 2004",20,04,,,,2,{},español,Facultad de Biología,Universidad de La Habana,2025-06-06 20:22:50
[CITAS][C]Acercamiento a la validación de un cuestionario para evaluar capacidades emocionales en escolares [Tesis],Tesis,"Z Betanco - Facultad de Psicología,Universidad de la Habana, 2013",20,13,,,,2,{},español,Facultad de Psicología,Universidad de La Habana,2025-06-06 20:22:50
[CITAS][C]Humanidades Digitales para las Ciencias de la Información: representación taxonómica (LicenciaturaTesisde Diploma),Tesis,"B Abreu Regueiro -Universidad de La Habana, Facultad de Comunicación, 2017",20,17,,,,2,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 20:22:50
[CITAS][C]Desarrollo de leches fermentadas simbióticas con cultivo mixto probiótico y fructooligosacáridos (tesisen opción al Máster en Ciencias y Tecnología de los …,Tesis,"C Águila - … :Universidad de La Habana. Instituto de Farmacia y …, 2020",20,,,,,2,{},español,Facultad de Farmacia y Alimentos,Universidad de La Habana,2025-06-06 20:22:50
[CITAS][C]Bebida fermentada de suero con cultivo Lactobacillus casei [M. Sc.TesisCiencia y Tecnología de los Alimentos],Tesis,"MM LONDOÑO-URIBE - … ):Universidad de la Habana, Instituto de Farmacia y …, 2007",20,07,,,,2,{},español,Facultad de Farmacia y Alimentos,Universidad de La Habana,2025-06-06 20:22:50
Psicodiagnóstico de Rorschach: sistematización de resultados en diferentes contextos de aplicación,Artículo,JF Pardillo Palomino - 2004 -tesis.sld.cu,20,04 -tesis.sld.cu,Repositorio deTesisen Ciencias Biomédicas y de la Salud de Cuba - Psicodiagnóstico deRorschach:sistematización de resultados en diferentes contextos de aplicación Skip …,https://tesis.sld.cu/index.php?P=FullRecord&ResourceId=689,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:22:50
[CITAS][C]Innovación y Economía Circular en Cuba: la ruta crítica para el camino a la sostenibilidad,Artículo,"AL Imbernó, L Souto - … ,Universidad de la Habana:Tesisen opción al grado …, 2023",20,23,,,,2,{},español,Facultad de Economía,Universidad de La Habana,2025-06-06 20:22:50
[CITAS][C]… espaciotemporal y funcional de ensamblajes de mariposas en fragmentos ecológicos embebidos en matrices urbanas.[Inédito]Tesis de licenciatura,Tesis,"Y Fontenla - Facultad de Biología,Universidad de La Habana, 2019",20,19,,,,3,{},español,Facultad de Biología,Universidad de La Habana,2025-06-06 20:22:50
[CITAS][C]Plan de acción de bioseguridad para prevenir la toxoplasmosis en el Parque Zoológico Nacional de Cuba [tesis de Maestría],Tesis,"A Rodríguez - La Habana, Cuba:Universidad de La Habana, Instituto …, 2018",20,18,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:22:55
[CITAS][C]Intervención educativa basada en percepción de riesgo biológico en trabajadores del Hhospital 27 de Noviembre [tesis de Maestría],Tesis,"V Gómez - La Habana, Cuba:Universidad de La Habana, Instituto …, 2018",20,18,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:22:55
Testimonio literario latinoamericano: un debate sin fin,Artículo,"AP Hernández - Kamchatka. Revista de análisis cultural., 2022 - turia.uv.es",20,22 - turia.uv.es,"… Periodista Licenciada por laUniversidaddeLaHabana, Cuba, contesissobre el … deDoctoradoen Literatura Latinoamericana de la Universidad de Concepción, Chile, contesisen …",https://turia.uv.es/index.php/kamchatka/article/view/20972,,6,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:22:55
[CITAS][C]Estudio del Clima Organizacional en Entidades Turísticas [tesis],Tesis,"J Falcón - Facultad de Psicología,Universidad de La Habana, 2004",20,04,,,,2,{},español,Facultad de Psicología,Universidad de La Habana,2025-06-06 20:22:55
[PDF][PDF]Tesisen opción al título de Licenciado en Física,Tesis,JAR Piñero - 2021 - fototeca.uh.cu,20,21 - fototeca.uh.cu,El presente trabajo responde a la síntesis de películas delgadas de sulfuro de plomo (PbS)el sulfuro cadmio CdS donde se utiliza el método de erosión iónica con magnetrón de radio …,https://fototeca.uh.cu/files/original/2194249/Rivero_Pinnero_Julio_A.pdf,,0,{},español,Facultad de Física,Universidad de La Habana,2025-06-06 20:22:55
Algunas consideraciones acerca de la producción de un texto escrito,Artículo,"MR Ruiz- Islas, 2001 - islas.uclv.edu.cu",20,01 - islas.uclv.edu.cu,"… Investiga para sudoctoradoen el tema del desarrollo de habilidades de escritura en lengua… de susÂ investigaciones, y publicado en las revistas Islas yUniversidaddeLaHabana. …",http://islas.uclv.edu.cu/index.php/islas/article/view/695,,10,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:22:55
[HTML][HTML]Una experiencia para la formación en comunicación científica de profesores universitarios. Taller «Estrategias para publicar y visibilizar los resultados …,Artículo,"Y Cortizas Enríquez,T Ortiz Cárdenas- Revista Cubana de Educación …, 2019 - scielo.sld.cu",20,19 - scielo.sld.cu,… El artículo que se presenta expone resultados parciales de una investigación dedoctorado… alternativo de publicación en un Centro de estudios de laUniversidaddeLaHabana(UH). …,http://scielo.sld.cu/scielo.php?pid=S0257-43142019000300001&script=sci_arttext&tlng=en,,16,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 20:22:55
La investigación en Cuba sobre evaluación de bibliotecas,Artículo,"DS Batista,MVG Sánchez… - Revista Cubana de …, 2012 - medigraphic.com",20,12 - medigraphic.com,"… Lastesisde maestrías y doctorados revisadas fueron aquellas contenidas en el fondo dela … de laUniversidaddeLaHabana, y se encuentran disponibles libremente. Lastesisson …",https://www.medigraphic.com/cgi-bin/new/resumen.cgi?IDARTICULO=35874,,11,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:22:55
… jóvenes periodistas? Un acercamiento a las trayectorias profesionales de graduados de la Facultad de Comunicación de laUniversidad de La Habanaentre 2010 y …,Artículo,"AR García Elizalde, A Somohano Fernández… - Alcance, 2018 - scielo.sld.cu",20,18 - scielo.sld.cu,El artículo pretende caracterizar las trayectorias profesionales de egresados de Periodismode la Facultad de Comunicación de laUniversidaddeLaHabanaentre los años 2010 y …,http://scielo.sld.cu/scielo.php?pid=S2411-99702018000400029&script=sci_abstract,,4,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 20:22:55
"[CITAS][C]… de Problemas Sociales de la Ciencia y la Tecnología para los aspirantes a categorías docentes, categorías científicas o exámenes para eldoctoradodel …",Artículo,"E Duharte Díaz, EV Deulofeu Zamorano - La Habana:Universidad de La Habana, 2019",20,19,,,,12,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:22:55
"[CITAS][C]Programa de entrenamiento en inglés para la industria del petróleo y gas, en la escuela Ramal de Energía y Minas [Tesis Doctoralen Ciencias Pedagógicas",Tesis,"D Troitiño - La Habana:Universidad de la Habana, 2017",20,17,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:00
La bibliometría como herramienta para el análisis de dominio en Comunicación Social. Comportamiento de la producción científica cubana (1960-2016): Propuesta …,Artículo,"RM Prince- Revista Publicando, 2018 - revistapublicando.org",20,18 - revistapublicando.org,"… laUniversidaddeLaHabana) las cuales ofrecen soluciones a diversas problemáticas desdelos trabajos de curso, los trabajos de diploma, lastesisdemaestría, lastesisdedoctorado…",https://revistapublicando.org/revista/index.php/crv/article/view/1054,,10,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 20:23:00
[CITAS][C]Propuesta de estrategias organizacionales de la DIE para el 2015 (Tesisde Máster en Migración Internacional y Emigración Cubana),Tesis,"L Fraga -Universidad de La Habana, La Habana, 2011",20,11,,,,5,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:00
[CITAS][C]Introducción al estudio de la Ciencia Política,Artículo,"C Cabrera - … de la Ciencia Política.Universidad de La Habana, 2015",20,15,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:00
Caracterización de la gestión editorial en revistas científicas de launiversidad de La Habana,Artículo,"DD Domínguez,Y Marti-Lahera- Bibliotecas. Anales de …, 2023 - revistas.bnjm.cu",20,23 - revistas.bnjm.cu,"… of 18 scientific journals of theUniversityofHavanawas studied, … The scientific journals of theUniversityofHavanamust … a way that allows theUniversityofHavanato take full advantage …",http://revistas.bnjm.cu/index.php/BAI/article/view/465,,6,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:00
[CITAS][C]La formación interdisciplinaria de los profesores deficiencias,Artículo,"F Perera - … de la Física [Tesis doctoral].Universidad de La Habana, 2000",20,00,,,,4,{},español,Facultad de Física,Universidad de La Habana,2025-06-06 20:23:00
[CITAS][C]Intimidad psicológica y deseo sexual en relaciones de pareja de larga duración [tesispara optar por el título de Licenciado en Psicología],Tesis,"M Pérez, R Rojas - La Habana:Universidad de La Habana, 2010",20,10,,,,2,{},español,Facultad de Psicología,Universidad de La Habana,2025-06-06 20:23:00
[CITAS][C]Coherencia de la oferta turística de Cuba y la demanda turística estadounidense (Tesisen opción al Título de Licenciado en Turismo),Tesis,"C Cueva -Universidad de La Habana, La Habana, 2015",20,15,,,,2,{},español,Facultad de Turismo,Universidad de La Habana,2025-06-06 20:23:00
[CITAS][C]Diseño de un plan de acciones para la comercialización de la Marina Náutica Tarará (Tesisen opción al Título de Licenciado en Turismo),Tesis,"LI Maldonado -Universidad de La Habana, La Habana, 2015",20,15,,,,2,{},español,Facultad de Turismo,Universidad de La Habana,2025-06-06 20:23:00
[CITAS][C]… que contribuya a revertir la situación comercial actual del Producto Turístico Piano Bar “Habaneciendo” del Municipio Centro Habana (Tesisen opción al …,Tesis,"L González -Universidad de La Habana, La Habana, 2015",20,15,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:00
[CITAS][C]La comunicación en parejas que inician parentalidad [tesisen opción al título de Máster en Psicología Clínica],Tesis,"E Hernández - La Habana:Universidad de la Habana, 2012",20,12,,,,2,{},español,Facultad de Psicología,Universidad de La Habana,2025-06-06 20:23:05
[HTML][HTML]Propuesta de análisis para la construcción estratégica del discurso: la representación de la identidad,Artículo,"A Sánchez Castellanos -Universidad de La Habana, 2018 - scielo.sld.cu",20,18 - scielo.sld.cu,Esta investigación tiene como objetivo general plantear un modelo de análisis paradesentrañar la construcción estratégica de un discurso que representa un símbolo de identidad …,http://scielo.sld.cu/scielo.php?pid=S0253-92762018000100009&script=sci_arttext&tlng=pt,,7,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:05
Vida y obra del Hno. Alain (Henri Eugene Liogier y Allut) en Cuba,Artículo,"CG García - Revista del Jardín Botánico Nacional, 2018 - JSTOR",20,18 - JSTOR,"… de laUniversidaddeLaHabana, con sutesistitulada … En estatesisse incluyeron aspectosfitogeográficos y … para preparar, redactar y presentar sutesisen opción al título de Doctor en …",https://www.jstor.org/stable/26600686,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:05
Periodismo cubano:¿ un callejón sin salida?,Artículo,"JA Lorenzo - Estudios Latinoamericanos, 2017 - revistas.unam.mx",20,17 - revistas.unam.mx,… La periodista y profesora cubana Rosa Miriam Elizalde lo apuntaba así en la ponencia: Elconsenso de lo posible avance de los resultados de sutesisdoctoral. La recuperación de las …,https://revistas.unam.mx/index.php/rel/article/view/58300,,23,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:05
[CITAS][C]… para contribuir a la sostenibilidad de entidades de las tecnologías de la información y las comunicaciones desde la gestión estratégica [Tesisdedoctorado],Tesis,"JA Plasencia-Soler- La Habana, Cuba:Universidad de La Habana, 2018",20,18,,,,15,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:05
"Introducción del enfoque de género en las carreras de laUniversidad de La Habana: el caso de Bioquímica y Biología Molecular, Psicología y Sociología",Artículo,"T Caram-León, M Tejuca-Martínez, N Ávila-Vargas… - Entorno, 2018 - revistas.utec.edu.sv",20,18 - revistas.utec.edu.sv,"… de la perspectiva de género en las carreras Bioquímica y Biología Molecular, Psicologíay Sociología, atendiendo a los planes de estudio D y E en laUniversidaddeLaHabana(UH) …",https://revistas.utec.edu.sv/index.php/entorno/article/view/560,,10,{},español,Facultad de Psicología,Universidad de La Habana,2025-06-06 20:23:05
Discurso y comunicación para el desarrollo,Artículo,"Y Vazquez Bonne, LM Nápoles Fernández… - Questión, 2020 - sedici.unlp.edu.ar",20,sedici.unlp.edu.ar,"… en Cuba de laUniversidaddeLaHabana, y forma parte de unatesisdoctoralen comunicaciónque tiene … Se trabaja con una muestra de 15tesisde pregrado y postgrado en el periodo …",https://sedici.unlp.edu.ar/handle/10915/112905,,1,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 20:23:05
"[CITAS][C]… la fabricación de paneles fotovoltaicos como soporte en la gestión financiera en la empresa de Componentes Electrónicos, Pinar del Río (Tesis de maestría)",Tesis,"D Rojas Hernández-Universidad de La Habana, La Habana, Cuba, 2021",20,21,,,,9,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:05
[CITAS][C]La educación estética del profesional de la educación en formación inicial desde la Extensión Universitaria (tesis doctoral),Tesis,"L Díaz -Universidad de La Habana, La Habana, Cuba, 2016",20,16,,,,5,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:05
[CITAS][C]Revelación axiológica y formación humana,Artículo,"JV Valmaseda, RP Pupo, LRL Bombino - 2008 - Editorial Universitaria",20,08 - Editorial Universitaria,,,,17,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:05
[CITAS][C]Bases estructurales para la Resocialización Comunitaria Postpenitenciaria en Cuba (tesisdedoctorado),Tesis,"JL Barroso -Universidad de La Habana, La Habana, Cuba, 2014",20,14,,,,6,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:11
[CITAS][C]CimentosÓsseos de Fosfatos de Cálcio,Artículo,"RG Carrodéguas- 2000 - Tese de Doutorado, Centro …",20,"00 - Tese de Doutorado, Centro …",,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:11
[PDF][PDF]Clasificación archivística por procesos: una experiencia en laUniversidad de La Habana,Artículo,"SLG Benkí, ANB Delgado… - Revista general de …, 2016 - revistas.ucm.es",20,16 - revistas.ucm.es,… paper is to analyze the new trends in document classification practices and expose aproposed classification scheme by processes of the Summer School of theUniversityofHavana. …,https://revistas.ucm.es/index.php/RGID/article/download/54713/49916/105590,,7,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:11
DR. ALBERTO YERO VELASCO PARADIGMA DE LA ANESTESIOLOGIA CUBANA,Artículo,"E Ancheta Niebla, L Ancheta Niebla - Revista Habanera de Ciencias …, 2009 - scielo.sld.cu",20,09 - scielo.sld.cu,"Para poder realizar este trabajo, buscamos entre toda la documentación del doctor AlbertoYero Velasco, y en ella encontramos reflejados aspectos importantes de su vida, durante la …",http://scielo.sld.cu/scielo.php?pid=S1729-519X2009000100003&script=sci_arttext,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:11
[CITAS][C]Formación de la identidad universitaria en la Universidad Bolivariana de Venezuela [Tesis Doctoral],Tesis,"M Arteaga - La Habana, Cuba:Universidad de La Habana, 2015",20,15,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:11
[CITAS][C]Modelo para el desarrollo del concepto de productos turísticos culturales (Tesis doctoral),Tesis,"NL Moreno Delgado -Universidad de La Habana, La Habana, Cuba, 2009",20,09,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:11
[CITAS][C]A propósito de los llamados factores de “riesgos emergentes” en el medio laboral (tesis de maestría),Tesis,"L Guevara Ramírez -Universidad de la Habana, La Habana, Cuba, 2012",20,12,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:11
[CITAS][C]Efectos de agentes estresantes múltiples sobre el reclutamiento de corales pétreos al noroeste de CubaTesis de maestría,Tesis,"P Alcolado-Prieto -Universidad de La Habana, Ciudad Habana, Cuba, 2015",20,15,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:11
"[CITAS][C]Programa de desarrollo para la atracción del turismo europeo en la Sierra de Chihuahua, México (Tesis doctoral)",Tesis,"NV Desplas Puel -Universidad de La Habana, La Habana, Cuba, 2010",20,10,,,,2,{},español,Facultad de Turismo,Universidad de La Habana,2025-06-06 20:23:11
[CITAS][C]La medición de la competitividad internacional de países subdesarrollados (Tesis Doctoral),Tesis,"LA Fernández Leal -Universidad de La Habana, La Habana, Cuba, 2003",20,03,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:11
[CITAS][C]La producción científica sobre ciudades inteligentes: Comportamiento de lastesisen universidades habaneras durante el período 2000-2016 [tesis],Tesis,"N Cobas - La Habana, Cuba:Universidad de la Habana, 2017",20,17,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:14
[CITAS][C]La actualización epistemológica de los programas doctorales en las ciencias médicas [TesisdeDoctorado],Tesis,"D Vila - La Habana, Cuba:Universidad de La Habana, 2016",20,16,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:14
[CITAS][C]Desarrollo de Métodos Cromatográficos para la Determinación de Giberelinas y Auxinas para el estudio de su Biosíntesis,Tesis,G Castillo - 2004 - … Química.Universidad de la Habana,20,04 - … Química.Universidad de la Habana,,,,8,{},español,Facultad de Química,Universidad de La Habana,2025-06-06 20:23:14
[CITAS][C]Manejo integral de la cuenca Cilantro: Un estudio de caso de las cuencas de alturas y montañas de Cuba (Tesisinédita dedoctorado),Tesis,"A Torranzo -Universidad de La Habana, La Habana, Cuba, 2009",20,09,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:14
[CITAS][C]Metodología para la preparación de la negociación de productos biotecnológicos con intangibles asociados [Tesisdedoctorado],Tesis,"D García Delgado - La Habana, Cuba:Universidad de La Habana, 2014",20,14,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:14
[CITAS][C]Los enredos del pataleo virtual. Comunicación alternativa digital y movimiento social mundial,Artículo,L Bacallao- 2003 - … .Universidad de La Habana,20,03 - … .Universidad de La Habana,,,,6,{},español,Facultad de Comunicación,Universidad de La Habana,2025-06-06 20:23:14
"[CITAS][C]Caracterización morfoagronómica, citogenética e isoenzimática de ocho variedades de tabaco negro (Nicotiana spp.) de interés económico",Artículo,E Pérez- 2002 - … Biología.Universidad de La Habana,20,02 - … Biología.Universidad de La Habana,,,,6,{},español,Facultad de Biología,Universidad de La Habana,2025-06-06 20:23:14
[CITAS][C]… la Universidad Técnica de Cotopaxi para la promoción de la Cultura Artística en la Expresión Festiva de la Mama Negra (Tesisdedoctoradoen Ciencias de …,Tesis,"F Ulloa -Universidad de La Habana, La Habana, Cuba, 2019",20,19,,,,2,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:14
[CITAS][C]Características y alcance de la dolarización parcial en Cuba. Diferencias con la región latinoamericana,Artículo,Y Doimeadios - 2002 - … .Universidad de La Habana,20,02 - … .Universidad de La Habana,,,,5,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:14
[CITAS][C]Variabilidad isoenzimática del género Eucalyptus en la región Occidental de Cuba,Artículo,D Geada - 2003 - … Biología.Universidad de La Habana,20,03 - … Biología.Universidad de La Habana,,,,5,{},español,Facultad de Biología,Universidad de La Habana,2025-06-06 20:23:14
[CITAS][C]Evolución económico-productiva de las UBPC cañeras,Artículo,F Sulroca - 2002 - … -Cuba.Universidad de La Habana,20,02 - … -Cuba.Universidad de La Habana,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:19
[CITAS][C]Evaluación ambiental del tramo costero Mégano-Guanabo de Playas del Este,Artículo,R Valdés - 2019 - … .Universidad de La Habana,20,19 - … .Universidad de La Habana,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:19
[CITAS][C]Cadena de Valor como fuente de ventaja competitiva en la Empresa para el Cultivo del Camarón (ECCAM)(Tesisde pregrado),Tesis,"C Medina -Universidad de La Habana, La Habana, Cuba, 2018",20,18,,,,4,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:19
[CITAS][C]Representación social del SIDA. Aproximación a su estudio en mujeres con conducta sexual de riesgo,Artículo,LI Columbié - 2000 - … .Universidad de La Habana,20,00 - … .Universidad de La Habana,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:19
[CITAS][C]Micropropagación del clavel español (Dianthus caryophyllus L.),Artículo,Y Castilla - 2008 - … Biología.Universidad de La Habana,20,08 - … Biología.Universidad de La Habana,,,,3,{},español,Facultad de Biología,Universidad de La Habana,2025-06-06 20:23:19
[CITAS][C]Análisis de la situación actual y evaluación de recursos para futuras propuestas turísticas en el Polo Turístico Playas del Este. Estudio de caso: Sector …,Artículo,L Menéndez-Rodríguez - 2013 - … .Universidad de La Habana,20,13 - … .Universidad de La Habana,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:19
[CITAS][C]Propuesta de una estrategia didáctica que contribuya a elevar el trabajo independiente de los estudiantes en el desarrollo de los contenidos fundamentales …,Artículo,J Acosta - 2003 - … Química.Universidad de La Habana,20,03 - … Química.Universidad de La Habana,,,,3,{},español,Facultad de Química,Universidad de La Habana,2025-06-06 20:23:19
"[CITAS][C]Identificación de posibles áreas de alimentación de Chelonia mydas (Testudines, Cheloniidae) del archipiélago cubano",Artículo,C Ruiz Valdés - 2017 - … Biología.Universidad de La Habana,20,17 - … Biología.Universidad de La Habana,,,,3,{},español,Facultad de Biología,Universidad de La Habana,2025-06-06 20:23:19
[CITAS][C]Filosofía de la educación y axiología en José Martí,Artículo,M Dehesa - 2005 - … en laUniversidad de La Habana,20,05 - … en laUniversidad de La Habana,,,,3,{},español,"Facultad de Filosofía, Historia y Sociología",Universidad de La Habana,2025-06-06 20:23:19
[CITAS][C]Percepción social del poder en cuentapropistas,Artículo,L Del Llano Lemus - 2012 - … .Universidad de La Habana,20,12 - … .Universidad de La Habana,,,,3,{},español,Desconocida,Universidad de La Habana,2025-06-06 20:23:19
